id,image,gt,source_name,source_code,source_title,publisher,publication_year,source_material,source_category,sample_type,scene,difficulty,script_mix,has_digit,line_count,nonspace_len,yi_count,han_count,latin_count,digit_count,original_id,original_image,page_file,page,box,part,region_kind,original_source_name,original_source_code
liangshan_yi_grammar_line_000267,images/liangshan_yi_grammar_line_000267.png,①ꋌꉡꂿꀐ。他看见我了，（主动）,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,16,4,7,0,1,book_00267_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_015__body_line,images/book_00267_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_015__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,15,,,,
liangshan_yi_grammar_line_000268,images/liangshan_yi_grammar_line_000268.png,②ꋌꉢꂿꀐ。他被我看见了。（被动）,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,17,4,8,0,1,book_00268_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_016__body_line,images/book_00268_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_016__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,16,,,,
liangshan_yi_grammar_line_000269,images/liangshan_yi_grammar_line_000269.png,①ꀉꑳꋋꇴꁧꀐ。孩子叫他去了。（主动）,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,19,6,8,0,1,book_00269_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_017__body_line,images/book_00269_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_017__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,17,,,,
liangshan_yi_grammar_line_000270,images/liangshan_yi_grammar_line_000270.png,②ꀉꑳꋌꇴꌊꇁꀐ。孩子被他叫来了。（被动）,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,21,7,9,0,1,book_00270_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_018__body_line,images/book_00270_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_018__body_line.png,liangshan_grammar_p141_grammar_mixed_special.png,141,18,,,,
liangshan_yi_grammar_line_000271,images/liangshan_yi_grammar_line_000271.png,ꁦꀕ？（去吗？），ꋟꀕ？（吃吗？）、ꃀꈿꀕ？（开会,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,False,1,25,7,6,0,0,book_00271_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_001__body_line,images/book_00271_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_001__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,1,,,,
liangshan_yi_grammar_line_000272,images/liangshan_yi_grammar_line_000272.png,①ꀃꑍꂷꉐꐛꀐ（ꐛ作谓语）。,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,14,7,3,0,1,book_00272_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_005__body_line,images/book_00272_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_005__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,5,,,,
liangshan_yi_grammar_line_000273,images/liangshan_yi_grammar_line_000273.png,②ꉪꄯꒉꀘ（ꀘ作谓语）。,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,12,5,3,0,1,book_00273_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_006__body_line,images/book_00273_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_006__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,6,,,,
liangshan_yi_grammar_line_000274,images/liangshan_yi_grammar_line_000274.png,③ꋌꏦꎫꁧꀐ（ꁧ作谓语）。,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,True,1,13,6,3,0,1,book_00274_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_007__body_line,images/book_00274_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_007__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,7,,,,
liangshan_yi_grammar_line_000275,images/liangshan_yi_grammar_line_000275.png,ꌶ（必须）：ꆏꁧꌶ。ꄡꑟ（应该）：ꎔꎗꃅꑘꁨ,凉山彝语语法,liangshan_yi_grammar,凉山彝语语法,民族出版社,1987,扫描件,grammar_mixed_special,line,new_print_pdf,medium,yi_han,False,1,22,11,4,0,0,book_00275_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_015__body_line,images/book_00275_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_015__body_line.png,liangshan_grammar_p184_grammar_mixed_special.png,184,15,,,,
luoe_teyi_line_000276,images/luoe_teyi_line_000276.png,四、ꃰꎝ武哲73,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,True,1,8,2,3,0,2,book_00276_luoe_teyi_annotated__luoe_teyi_annotated_p086_old_luoe_reference__v3_box_001__header_text_line,images/book_00276_luoe_teyi_annotated__luoe_teyi_annotated_p086_old_luoe_reference__v3_box_001__header_text_line.png,luoe_teyi_annotated_p086_old_luoe_reference.png,86,1,,,,
luoe_teyi_line_000277,images/luoe_teyi_line_000277.png,八、ꏃꇖꊇꄮꍂ石尔俄特时代155,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,True,1,16,5,7,0,3,book_00285_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_001__header_text_line,images/book_00285_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_001__header_text_line.png,luoe_teyi_annotated_p168_old_luoe_reference.png,168,1,,,,
luoe_teyi_line_000278,images/luoe_teyi_line_000278.png,ꀱꇁꃪꈿꈍꐯꑟ，,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi,False,1,8,7,0,0,0,book_00292_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_015__body_line,images/book_00292_luoe_teyi_annotated__luoe_teyi_annotated_p168_old_luoe_reference__v3_box_015__body_line.png,luoe_teyi_annotated_p168_old_luoe_reference.png,168,15,,,,
luoe_teyi_line_000279,images/luoe_teyi_line_000279.png,十、ꌅꋦꁋ兹住地237,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,True,1,11,3,4,0,3,book_00300_luoe_teyi_annotated__luoe_teyi_annotated_p250_old_luoe_reference__v3_box_019__header_text_line,images/book_00300_luoe_teyi_annotated__luoe_teyi_annotated_p250_old_luoe_reference__v3_box_019__header_text_line.png,luoe_teyi_annotated_p250_old_luoe_reference.png,250,19,,,,
luoe_teyi_line_000280,images/luoe_teyi_line_000280.png,十二、ꈬꉻꋊꀨ古侯简谱319,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,True,1,14,4,6,0,3,book_00309_luoe_teyi_annotated__luoe_teyi_annotated_p332_old_luoe_reference__v3_box_018__header_text_line,images/book_00309_luoe_teyi_annotated__luoe_teyi_annotated_p332_old_luoe_reference__v3_box_018__header_text_line.png,luoe_teyi_annotated_p332_old_luoe_reference.png,332,18,,,,
luoe_teyi_line_000281,images/luoe_teyi_line_000281.png,ꐱꇁꀮꄮ①ꄃ。,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi,True,1,7,5,0,0,1,book_00317_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_017__body_line,images/book_00317_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_017__body_line.png,luoe_teyi_annotated_p414_old_luoe_reference.png,414,17,,,,
luoe_teyi_line_000282,images/luoe_teyi_line_000282.png,十三、ꐈꆀꋊꀨ曲尼简谱401,《勒俄特依》译注,luoe_teyi,《勒俄特依》译注,民族出版社,2017,扫描件,old_luoe_reference,line,old_print_pdf,medium,yi_han,True,1,14,4,6,0,3,book_00318_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_019__header_text_line,images/book_00318_luoe_teyi_annotated__luoe_teyi_annotated_p414_old_luoe_reference__v3_box_019__header_text_line.png,luoe_teyi_annotated_p414_old_luoe_reference.png,414,19,,,,
xuan_yi_2_line_000283,images/xuan_yi_2_line_000283.png,ꆈꌠꄯꒉꌋꌊꁏꄉꌠ,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,9,9,0,0,0,book_00319_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_003__mixed_cover_line,images/book_00319_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_003__mixed_cover_line.png,xuan_yi_2_p001_old_selection_same_batch.png,1,3,,,,
xuan_yi_2_line_000284,images/xuan_yi_2_line_000284.png,《ꀉꂿꅩꌺ》《ꂘꃅꄯꒉ》,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,12,8,0,0,0,book_00320_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_005__mixed_cover_line,images/book_00320_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_005__mixed_cover_line.png,xuan_yi_2_p001_old_selection_same_batch.png,1,5,,,,
xuan_yi_2_line_000285,images/xuan_yi_2_line_000285.png,ꑍꉜꀕꌠ,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,4,4,0,0,0,book_00321_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_007__mixed_cover_line,images/book_00321_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_007__mixed_cover_line.png,xuan_yi_2_p001_old_selection_same_batch.png,1,7,,,,
xuan_yi_2_line_000286,images/xuan_yi_2_line_000286.png,《ꆃꎭꆈꌠꐚꁦꐧꋦꄟ》ꁱꋈꌠ,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi,False,1,14,12,0,0,0,book_00322_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_011__mixed_cover_line,images/book_00322_xuan_yi_2__xuan_yi_2_p001_old_selection_same_batch__v3_box_011__mixed_cover_line.png,xuan_yi_2_p001_old_selection_same_batch.png,1,11,,,,
xuan_yi_2_line_000287,images/xuan_yi_2_line_000287.png,ꎔꆏꇉꅶꎔ，美丽是森林美丽，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,5,7,0,0,book_00323_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_002__body_line,images/book_00323_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_002__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,2,,,,
xuan_yi_2_line_000288,images/xuan_yi_2_line_000288.png,ꇉꅶꎔꂸꐯ，但森林不是真正的美，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,5,9,0,0,book_00324_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_003__body_line,images/book_00324_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_003__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,3,,,,
xuan_yi_2_line_000289,images/xuan_yi_2_line_000289.png,ꇉꅶꌕꈄꀕ，静静的森林，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,12,5,5,0,0,book_00325_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_001,images/book_00325_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_001.png,xuan_yi_2_p010_old_selection_same_batch.png,10,4,1,,,
xuan_yi_2_line_000290,images/xuan_yi_2_line_000290.png,ꇉꅶꏸꁧꎔꄷꉬ。森林里长的漆树才是,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,17,7,9,0,0,book_00326_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_003,images/book_00326_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_004__part_003.png,xuan_yi_2_p010_old_selection_same_batch.png,10,4,3,,,
xuan_yi_2_line_000291,images/xuan_yi_2_line_000291.png,ꎔꆏꅩꌺꎔꄷꉬ，美是女儿美，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,7,5,0,0,book_00327_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_006__body_line,images/book_00327_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_006__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,6,,,,
xuan_yi_2_line_000292,images/xuan_yi_2_line_000292.png,ꋋꑌꅩꌺꎔꂸꉂꇈꃯ。但女儿并不想美了。,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,19,9,8,0,0,book_00328_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_007__body_line,images/book_00328_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_007__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,7,,,,
xuan_yi_2_line_000293,images/xuan_yi_2_line_000293.png,ꀉꂿꅩꌺꑌ！妈妈的女儿哟！,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,13,5,6,0,0,book_00329_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_008__body_line,images/book_00329_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_008__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,8,,,,
xuan_yi_2_line_000294,images/xuan_yi_2_line_000294.png,ꒆꇊꂾꋍꉖ，女儿出生的第一夜，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,15,5,8,0,0,book_00330_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_009__body_line,images/book_00330_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_009__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,9,,,,
xuan_yi_2_line_000295,images/xuan_yi_2_line_000295.png,ꃬꂵꏂꒃꐗ，宰了一只黄母鸡，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,5,7,0,0,book_00331_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_010__part_001,images/book_00331_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_010__part_001.png,xuan_yi_2_p010_old_selection_same_batch.png,10,10,1,,,
xuan_yi_2_line_000296,images/xuan_yi_2_line_000296.png,ꈿꏂꀕꒃꃴ，推了一升苦荞面，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,5,7,0,0,book_00332_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_010__part_002,images/book_00332_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_010__part_002.png,xuan_yi_2_p010_old_selection_same_batch.png,10,10,2,,,
xuan_yi_2_line_000297,images/xuan_yi_2_line_000297.png,ꃷꇎꀋꃀꏃꊰꏁꑼꐛ，来了七十七个邻居妇,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,19,9,9,0,0,book_00333_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_011__body_line,images/book_00333_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_011__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,11,,,,
xuan_yi_2_line_000298,images/xuan_yi_2_line_000298.png,ꏃꊰꆺꆹꄸ，七十倒是不一定，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,5,7,0,0,book_00334_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_013__body_line,images/book_00334_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_013__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,13,,,,
xuan_yi_2_line_000299,images/xuan_yi_2_line_000299.png,ꏃꑹꀋꎥꎨ。七个确是没有少。,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,5,7,0,0,book_00335_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_014__body_line,images/book_00335_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_014__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,14,,,,
xuan_yi_2_line_000300,images/xuan_yi_2_line_000300.png,ꈓꁱꀀꌒꏃꊰꏁꏢꀖ，拿出七十七套花色木,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,19,9,9,0,0,book_00336_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_015__body_line,images/book_00336_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_015__body_line.png,xuan_yi_2_p010_old_selection_same_batch.png,10,15,,,,
xuan_yi_2_line_000301,images/xuan_yi_2_line_000301.png,ꃇꆹꊿꇬꉬꅊꇈ，哥哥是主人，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,7,5,0,0,book_00337_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_001__body_line,images/book_00337_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_001__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,1,,,,
xuan_yi_2_line_000302,images/xuan_yi_2_line_000302.png,ꅩꆹꊿꁠꉬꅊꇈ。妹妹是客人。,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,14,7,5,0,0,book_00338_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_002__body_line,images/book_00338_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_002__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,2,,,,
xuan_yi_2_line_000303,images/xuan_yi_2_line_000303.png,ꀊꆨꃇꇁꅪꃢꋍꈬꉬꎼ从前以为兄妹穿的同是,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,20,10,10,0,0,book_00339_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_003__body_line,images/book_00339_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_003__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,3,,,,
xuan_yi_2_line_000304,images/xuan_yi_2_line_000304.png,ꈀ，一件衣，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,6,1,3,0,0,book_00340_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_004__body_line,images/book_00340_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_004__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,4,,,,
xuan_yi_2_line_000305,images/xuan_yi_2_line_000305.png,ꃇꇁꅩꋚꋍꐚꉬꎼꈀ，兄妹吃的同是一餐饭，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,20,9,9,0,0,book_00341_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_005__body_line,images/book_00341_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_005__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,5,,,,
xuan_yi_2_line_000306,images/xuan_yi_2_line_000306.png,ꃇꇁꅩꌺꄅꀕꒊꌠꈀ。兄妹同是一样的人。,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,19,9,8,0,0,book_00342_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_006__body_line,images/book_00342_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_006__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,6,,,,
xuan_yi_2_line_000307,images/xuan_yi_2_line_000307.png,ꀃꑍꋋꄮꆏ，今天这时候才知道，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,15,5,8,0,0,book_00343_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_007__body_line,images/book_00343_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_007__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,7,,,,
xuan_yi_2_line_000308,images/xuan_yi_2_line_000308.png,ꃇꆹꁨꑿꉬꅊꇈ，哥哥是家养的羊，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00344_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_008__body_line,images/book_00344_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_008__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,8,,,,
xuan_yi_2_line_000309,images/xuan_yi_2_line_000309.png,ꅩꆹꆫꑿꉬꅊꇈ，妹妹是托养的羊，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00345_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_009__body_line,images/book_00345_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_009__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,9,,,,
xuan_yi_2_line_000310,images/xuan_yi_2_line_000310.png,ꃇꆹꄈꎆꉬꅊꇈ，哥哥是固定的财产，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,17,7,8,0,0,book_00346_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_010__body_line,images/book_00346_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_010__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,10,,,,
xuan_yi_2_line_000311,images/xuan_yi_2_line_000311.png,ꅩꆹꈩꎆꉬꅊꇈ，妹妹是零用的钱财，,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,17,7,8,0,0,book_00347_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_011__body_line,images/book_00347_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_011__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,11,,,,
xuan_yi_2_line_000312,images/xuan_yi_2_line_000312.png,ꅩꌺꄅꃀꐂꀕꁏ，女儿的心怦怦跳：,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,扫描件,old_selection_same_batch,line,old_print_pdf,medium,yi_han,False,1,16,7,7,0,0,book_00348_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_012__body_line,images/book_00348_xuan_yi_2__xuan_yi_2_p025_old_selection_same_batch__v3_box_012__body_line.png,xuan_yi_2_p025_old_selection_same_batch.png,25,12,,,,
