id,source_name,sample_type,script_mix,difficulty,has_digit,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,dist,gt_len,pred_len,flags,original_id,gt,pred
le_e_ma_mu_guide_line_000134,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,44,44,,book_00134_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_013__body_line,ꏂ家，一夫一妻制：ꁧꀦꄜꐨꆏꅇꂷ“ꆺꑳꏂꃴ”ꃅꂶꌠꇬ“ꏂ”ꌋꆀꐯꌟ，“ꑳꇤ”“ꀁꇬ”ꄜ，,ꏂ家，一夫一妻制：ꁧꀦꄜꐨꆏꅇꂷ“ꆺꑳꏂꃴ”ꃅꂶꌠꇬ“ꏂ”ꌋꆀꐯꌟ，“ꑳꇤ”“ꀁꇬ”ꄜ，
le_e_ma_mu_guide_line_000135,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,45,45,,book_00135_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_014__body_line,ꀊꆨꅇ，ꀋꃋꌕꅔꉙꇬ“ꑳ”ꏭ“ꏂ”ꄷꑴꌦ；ꄚꇬꆏꄛꍯꄜꐨ“ꁦꋠꃌꅿꑍꂷꐯꇯꋍꁯꋍꑷꃅꑲꂷꇬ,ꀊꆨꅇ，ꀋꃋꌕꅔꉙꇬ“ꑳ”ꏭ“ꏂ”ꄷꑴꌦ；ꄚꇬꆏꄛꍯꄜꐨ“ꁦꋠꃌꅿꑍꂷꐯꇯꋍꁯꋍꑷꃅꑲꂷꇬ
le_e_ma_mu_guide_line_000136,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,23,23,,book_00136_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_015__body_line,ꑶꋦ”ꌠꄜ，ꋋꆏꁧꀦꄜꐨ“ꑳꇤ”ꇬꄉꄛꍯꇁꌠ。,ꑶꋦ”ꌠꄜ，ꋋꆏꁧꀦꄜꐨ“ꑳꇤ”ꇬꄉꄛꍯꇁꌠ。
le_e_ma_mu_guide_line_000137,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,40,40,,book_00137_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_016__body_line,ꄚꇬ“ꏂ”ꂶꌠꆏ《ꂘꃅꄯꒉ》ꈐꏭ“ꏂꋧꏂꅊꆹ”ꃅꇫꌠꇬ“ꏂ”ꂶꌌꍜꇠꄉꌠ，ꈐꏭꆏ,ꄚꇬ“ꏂ”ꂶꌠꆏ《ꂘꃅꄯꒉ》ꈐꏭ“ꏂꋧꏂꅊꆹ”ꃅꇫꌠꇬ“ꏂ”ꂶꌌꍜꇠꄉꌠ，ꈐꏭꆏ
le_e_ma_mu_guide_line_000138,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,41,41,,book_00138_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_017__body_line,ꍜꇠꄻꅐꌠ“ꏂ”ꂶꌠꀉꄂꁎꆦꌊꉌꈲꉙꃅꄉꇈ，ꀉꁁꋍꊂꅑꌠꍜꇠꅇꈧꌠꆏꇬꀋꁏꀋꆥꀐ。,ꍜꇠꄻꅐꌠ“ꏂ”ꂶꌠꀉꄂꁎꆦꌊꉌꈲꉙꃅꄉꇈ，ꀉꁁꋍꊂꅑꌠꍜꇠꅇꈧꌠꆏꇬꀋꁏꀋꆥꀐ。
le_e_ma_mu_guide_line_000139,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,42,42,,book_00139_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_018__body_line,“ꍜꇠ”。《ꅺꊈꂘꃅꌷꂘꄯꒉ》ꋋꋐꆹꀉꑌꌠꀊꆨꆀꉙꌌꁱꄉꌠ，ꉈꑴꃄꁕꆀꉙꈨꑌꇫꐊꃅꄉ,“ꍜꇠ”。《ꅺꊈꂘꃅꌷꂘꄯꒉ》ꋋꋐꆹꀉꑌꌠꀊꆨꆀꉙꌌꁱꄉꌠ，ꉈꑴꃄꁕꆀꉙꈨꑌꇫꐊꃅꄉ
le_e_ma_mu_guide_line_000141,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,44,44,,book_00141_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_021__body_line,ꈧꌠꁏꌊꉌꈲꉙꃅꄉꌠꆹꉘꃀꃢꌠꉬ，ꉈꑴꄯꒉꋌꋐꐋꀋꌡꇣꋲꃅꐙꅉꑌꉬ。ꄚꄯꒉꋌꋐꇬꌌꍜꇠꄉ,ꈧꌠꁏꌊꉌꈲꉙꃅꄉꌠꆹꉘꃀꃢꌠꉬ，ꉈꑴꄯꒉꋌꋐꐋꀋꌡꇣꋲꃅꐙꅉꑌꉬ。ꄚꄯꒉꋌꋐꇬꌌꍜꇠꄉ
le_e_ma_mu_guide_line_000142,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,43,43,,book_00142_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_022__body_line,ꌠꆏꑡꈨꉫꌦꆏ？ꄯꒉꋌꋐꇬꌧꊋꂾꊋꈧꌠꌠꉬꀐꄷꆏꉬꇮꃅꌌꍜꇠꄉꌐꀐ。ꌧꊋꋋꈨꆏ“ꅇꇬ”,ꌠꆏꑡꈨꉫꌦꆏ？ꄯꒉꋌꋐꇬꌧꊋꂾꊋꈧꌠꌠꉬꀐꄷꆏꉬꇮꃅꌌꍜꇠꄉꌐꀐ。ꌧꊋꋋꈨꆏ“ꅇꇬ”
le_e_ma_mu_guide_line_000143,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,44,44,,book_00143_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_023__body_line,ꑡꄜꀋꐚꊿꇬꀋꌧꑠꇫꐊ，“ꅇꂷ”ꂷꈐꏭꅇꍭꄜꐨꊿꋋꈨꋋꂿꀋꋻꄉ“ꅇꂷ”ꋋꂷꑡꄜꀋꐚꊿꇬꀋ,ꑡꄜꀋꐚꊿꇬꀋꌧꑠꇫꐊ，“ꅇꂷ”ꂷꈐꏭꅇꍭꄜꐨꊿꋋꈨꋋꂿꀋꋻꄉ“ꅇꂷ”ꋋꂷꑡꄜꀋꐚꊿꇬꀋ
le_e_ma_mu_guide_line_000144,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,42,42,,book_00144_le_e_ma_mu_guide__le_e_ma_mu_guide_p008_modern_yi_han_mixed__v3_box_024__body_line,ꌧꑠꇫꐊ。ꑠꅹꄯꒉꋌꋐꇬꌌꍜꇠꄻꅐꌠꆏ“ꅇꇬ”ꌋꆀ“ꅇꂷ”ꑠꑍꑵꐥ。“ꅇꇬ”ꍜꇠꄮꇬ,ꌧꑠꇫꐊ。ꑠꅹꄯꒉꋌꋐꇬꌌꍜꇠꄻꅐꌠꆏ“ꅇꇬ”ꌋꆀ“ꅇꂷ”ꑠꑍꑵꐥ。“ꅇꇬ”ꍜꇠꄮꇬ
le_e_ma_mu_guide_line_000145,勒俄玛牧导读教程,line,yi_han,medium,True,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00145_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_001__body_line,ꀌꀠꐰꇑꐛ①／ꀌꀠꐰꇑꐛꄉ成为家神蛙，,ꀌꀠꐰꇑꐛ①／ꀌꀠꐰꇑꐛꄉ成为家神蛙，
le_e_ma_mu_guide_line_000147,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,25,25,,book_00147_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_003__body_line,ꀠꉘꌕꉐꁋ／ꋌꊂꀌꀠꀋꃷꎵꃅꇫꐥꇈ蛙类子孙繁无数。,ꀠꉘꌕꉐꁋ／ꋌꊂꀌꀠꀋꃷꎵꃅꇫꐥꇈ蛙类子孙繁无数。
le_e_ma_mu_guide_line_000148,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,18,18,,book_00148_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_004__body_line,ꑍꎝꇊꆏꏂ／ꑍꑵꌠꆏꁮꏂ蛇是第二种，,ꑍꎝꇊꆏꏂ／ꑍꑵꌠꆏꁮꏂ蛇是第二种，
le_e_ma_mu_guide_line_000149,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00149_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_005__body_line,ꏂꉬꌺꒉꈤ／ꁮꏂꈐꏭꌺꒉꆹ蛇类的长子，,ꏂꉬꌺꒉꈤ／ꁮꏂꈐꏭꌺꒉꆹ蛇类的长子，
le_e_ma_mu_guide_line_000150,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,20,20,,book_00150_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_006__body_line,ꇐꌅꇐꃀꐛ／ꇐꈐꏭꌅꃀꐛꄉ成为龙的首领，,ꇐꌅꇐꃀꐛ／ꇐꈐꏭꌅꃀꐛꄉ成为龙的首领，
le_e_ma_mu_guide_line_000151,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,20,20,,book_00151_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_007__body_line,ꃪꅪꈬꊂꄃ／ꃪꅪꐛꅉꑠꇬꐥ扎根在崖壁下；,ꃪꅪꈬꊂꄃ／ꃪꅪꐛꅉꑠꇬꐥ扎根在崖壁下；
le_e_ma_mu_guide_line_000152,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00152_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_008__body_line,ꏂꉬꌺꇢꆹ／ꁮꏂꈐꏭꌺꇢꆏ蛇类的次子，,ꏂꉬꌺꇢꆹ／ꁮꏂꈐꏭꌺꇢꆏ蛇类的次子，
le_e_ma_mu_guide_line_000153,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,18,18,,book_00153_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_009__body_line,ꏁꇬꁧꆫꐛ／ꏁꇬꁧꆫꐛꄉ成为大蟒蛇，,ꏁꇬꁧꆫꐛ／ꏁꇬꁧꆫꐛꄉ成为大蟒蛇，
le_e_ma_mu_guide_line_000154,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,24,24,,book_00154_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_010__body_line,ꊖꁧꉻꊂꄃ／ꊖꋒꅫꏻꃅꐙꅉꇬꐥ扎根在阴沟潮湿处；,ꊖꁧꉻꊂꄃ／ꊖꋒꅫꏻꃅꐙꅉꇬꐥ扎根在阴沟潮湿处；
le_e_ma_mu_guide_line_000155,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00155_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_011__body_line,ꏂꉬꌻꑘꆹ／ꁮꏂꈐꏭꌻꑘꆏ蛇类的幺子，,ꏂꉬꌻꑘꆹ／ꁮꏂꈐꏭꌻꑘꆏ蛇类的幺子，
le_e_ma_mu_guide_line_000156,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,18,18,,book_00156_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_012__body_line,ꁮꐞꈌꅪꐛ／ꁯꐞꈌꅪꐛꄉ成为红嘴蛇，,ꁮꐞꈌꅪꐛ／ꁯꐞꈌꅪꐛꄉ成为红嘴蛇，
le_e_ma_mu_guide_line_000157,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,24,24,,book_00157_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_013__body_line,ꊖꉻꆽꃴꄃ／ꒉꊩꒉꁖꂱꋮꑠꇬꐥ扎根在沼泽水池边；,ꊖꉻꆽꃴꄃ／ꒉꊩꒉꁖꂱꋮꑠꇬꐥ扎根在沼泽水池边；
le_e_ma_mu_guide_line_000159,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00159_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_015__body_line,ꌕꎝꇊꆏꄀ／ꌕꉹꌠꆏꄀꉬꀐ雕是第三种，,ꌕꎝꇊꆏꄀ／ꌕꉹꌠꆏꄀꉬꀐ雕是第三种，
le_e_ma_mu_guide_line_000160,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,18,18,,book_00160_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_016__body_line,ꄀꉘꌺꒉꈤ／ꄀꈐꏭꌺꒉꆏ雕类的长子，,ꄀꉘꌺꒉꈤ／ꄀꈐꏭꌺꒉꆏ雕类的长子，
le_e_ma_mu_guide_line_000164,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00164_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_020__body_line,ꅐꅑꌅꃀꆹ／ꅐꅑꈐꏭꌅꃀꆹ鸟中的首领，,ꅐꅑꌅꃀꆹ／ꅐꅑꈐꏭꌅꃀꆹ鸟中的首领，
le_e_ma_mu_guide_line_000165,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,18,18,,book_00165_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_021__body_line,ꎺꑌꃱꇌꐙ／ꎺꑌꃱꇌꐛꇈ就是孔雀鸟，,ꎺꑌꃱꇌꐙ／ꎺꑌꃱꇌꐛꇈ就是孔雀鸟，
le_e_ma_mu_guide_line_000166,勒俄玛牧导读教程,line,yi_han,medium,True,0.000000,0.000000,0.000000,0.000000,0.000000,0,20,20,,book_00166_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_022__body_line,ꄄꁄꎰꆈꄃ②／ꄄꁄꎿꆈꐥꇈ扎根在滇池边；,ꄄꁄꎰꆈꄃ②／ꄄꁄꎿꆈꐥꇈ扎根在滇池边；
le_e_ma_mu_guide_line_000167,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,19,19,,book_00167_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_023__body_line,ꅐꅑꌟꒉꆹ／ꅐꅑꈐꏭꌟꒉꆹ鸟中的头目，,ꅐꅑꌟꒉꆹ／ꅐꅑꈐꏭꌟꒉꆹ鸟中的头目，
le_e_ma_mu_guide_line_000168,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,21,21,,book_00168_le_e_ma_mu_guide__le_e_ma_mu_guide_p038_modern_yi_han_mixed__v3_box_024__body_line,ꃅꃴꈥꏂꐙ／ꃅꃴꇬꈭꏂꉬꀐ就是天空的飞雁，,ꃅꃴꈥꏂꐙ／ꃅꃴꇬꈭꏂꉬꀐ就是天空的飞雁，
le_e_ma_mu_guide_line_000169,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,25,25,,book_00169_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_001__body_line,ꂸꋠꋂꌕꏣ／ꋂꋠꀋꉆꑠꌕꏣꐥ不当盐来吃的三斤盐巴，,ꂸꋠꋂꌕꏣ／ꋂꋠꀋꉆꑠꌕꏣꐥ不当盐来吃的三斤盐巴，
le_e_ma_mu_guide_line_000176,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,26,26,,book_00176_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_008__body_line,ꋍꂷꀋꇎꌠꑞꄜ／ꄚꋍꂷꀋꇎꌠꑞꄜ上面差一个什么东西？,ꋍꂷꀋꇎꌠꑞꄜ／ꄚꋍꂷꀋꇎꌠꑞꄜ上面差一个什么东西？
le_e_ma_mu_guide_line_000177,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,22,22,,book_00177_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_009__body_line,ꃢꑤꂪꊃꄉ／ꃢꈜꑣꑵꌠꑬꂪꐕꌠꇬ铠甲的尾部，,ꃢꑤꂪꊃꄉ／ꃢꈜꑣꑵꌠꑬꂪꐕꌠꇬ铠甲的尾部，
le_e_ma_mu_guide_line_000179,勒俄玛牧导读教程,line,yi_han,medium,True,0.000000,0.000000,0.000000,0.000000,0.000000,0,25,25,,book_00179_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_012__body_line,ꋋꈨꇠꄎꃲꆏ⑥／ꋋꈨꆏꇠꎼꇁꄎꑲꆏ要是你能解答了，,ꋋꈨꇠꄎꃲꆏ⑥／ꋋꈨꆏꇠꎼꇁꄎꑲꆏ要是你能解答了，
le_e_ma_mu_guide_line_000180,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,27,27,,book_00180_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_013__body_line,ꀿꃼꀿꎹꇿꎹꌠ／ꀿꃼꀿꎹꇿꃼꇿꎹꌠ该到哪儿买父与找父，,ꀿꃼꀿꎹꇿꎹꌠ／ꀿꃼꀿꎹꇿꃼꇿꎹꌠ该到哪儿买父与找父，
le_e_ma_mu_guide_line_000181,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,20,20,,book_00181_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_014__body_line,ꀂꄜꆎꇰꄷ／ꀂꉉꆎꇰꂿꑴꄷ我就告诉你。”,ꀂꄜꆎꇰꄷ／ꀂꉉꆎꇰꂿꑴꄷ我就告诉你。”
le_e_ma_mu_guide_line_000184,勒俄玛牧导读教程,line,yi_han,medium,True,0.000000,0.000000,0.000000,0.000000,0.000000,0,21,21,,book_00184_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_017__body_line,ꑓꑆꌘꄂꒉ⑦／ꑓꁴꌕꄩꅐꇈ急得流了三滴泪，,ꑓꑆꌘꄂꒉ⑦／ꑓꁴꌕꄩꅐꇈ急得流了三滴泪，
le_e_ma_mu_guide_line_000185,勒俄玛牧导读教程,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,25,25,,book_00185_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_018__body_line,ꀱꇊꃪꈿꈍꐯꑟ／ꀱꌊꃪꈿꈍꐯꄉ回到万格梁子之下去，,ꀱꇊꃪꈿꈍꐯꑟ／ꀱꌊꃪꈿꈍꐯꄉ回到万格梁子之下去，
le_e_ma_mu_guide_line_000188,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,3,3,,book_00188_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_022__body_line,ꂷꄜ。,ꂷꄜ。
le_e_ma_mu_guide_line_000189,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,15,15,,book_00189_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_001__header_text_line,ꊫꉻꃢꆫꁍꑌꐛ／ꒉꊩꃮꆫꅈꑌꐛ,ꊫꉻꃢꆫꁍꑌꐛ／ꒉꊩꃮꆫꅈꑌꐛ
le_e_ma_mu_guide_line_000190,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,17,17,,book_00190_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_002__body_line,ꁡꇤꆗꈩꅈꑌꐛ／ꁡꇤꌠꆗꈩꀜꅈꑌꐛ,ꁡꇤꆗꈩꅈꑌꐛ／ꁡꇤꌠꆗꈩꀜꅈꑌꐛ
le_e_ma_mu_guide_line_000191,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,17,17,,book_00191_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_003__body_line,ꈵꃶꅪꑌꅉꑌꐛ／ꈵꃴꇬꑮꆜꑌꅉꑌꐛ,ꈵꃶꅪꑌꅉꑌꐛ／ꈵꃴꇬꑮꆜꑌꅉꑌꐛ
le_e_ma_mu_guide_line_000192,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,21,21,,book_00192_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_004__body_line,ꌅꌺꈤꇁꋪꀕꁍꃴꄃ／ꌅꌺꇁꌊꋪꀕꁍꃴꋌꈚꀀ,ꌅꌺꈤꇁꋪꀕꁍꃴꄃ／ꌅꌺꇁꌊꋪꀕꁍꃴꋌꈚꀀ
le_e_ma_mu_guide_line_000193,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00193_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_005__body_line,ꋪꀕꁌꃴꆏ／ꋪꀕꁌꃴꋌꈚꆹ,ꋪꀕꁌꃴꆏ／ꋪꀕꁌꃴꋌꈚꆹ
le_e_ma_mu_guide_line_000194,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,19,19,,book_00194_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_006__body_line,ꑳꉎꌩꏓꎺꁠꇁ／ꑳꉎꌩꏓꇬꑌꎺꁯꇫꐊꇁ,ꑳꉎꌩꏓꎺꁠꇁ／ꑳꉎꌩꏓꇬꑌꎺꁯꇫꐊꇁ
le_e_ma_mu_guide_line_000195,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,18,18,,book_00195_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_007__body_line,ꑳꐮꒉꇸꉛꁠꇁ／ꑳꐮꒉꇸꇬꑌꉛꇫꐊꇁ,ꑳꐮꒉꇸꉛꁠꇁ／ꑳꐮꒉꇸꇬꑌꉛꇫꐊꇁ
le_e_ma_mu_guide_line_000196,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00196_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_008__body_line,ꆫꇁꂿꋍꑍ／ꎆꆫꃄꂿꑠꋍꑍ,ꆫꇁꂿꋍꑍ／ꎆꆫꃄꂿꑠꋍꑍ
le_e_ma_mu_guide_line_000197,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00197_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_009__body_line,ꌦꑿꌊꑿꅸ／ꌦꑿꌊꑿꅸꌊꄉ,ꌦꑿꌊꑿꅸ／ꌦꑿꌊꑿꅸꌊꄉ
le_e_ma_mu_guide_line_000198,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00198_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_010__body_line,ꋪꀕꉘꁌꆫ／ꋪꀕꉘꁌꇬꆫꁧ,ꋪꀕꉘꁌꆫ／ꋪꀕꉘꁌꇬꆫꁧ
le_e_ma_mu_guide_line_000199,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00199_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_011__body_line,ꌦꍶꌋꍶꅸ／ꌦꍶꌋꍶꅸꌊꄉ,ꌦꍶꌋꍶꅸ／ꌦꍶꌋꍶꅸꌊꄉ
le_e_ma_mu_guide_line_000200,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00200_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_012__body_line,ꋪꀕꃪꏦꆫ／ꋪꀕꃪꏦꑠꇬꆫ,ꋪꀕꃪꏦꆫ／ꋪꀕꃪꏦꑠꇬꆫ
le_e_ma_mu_guide_line_000201,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00201_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_013__body_line,ꌦꃢꌋꃢꅸ／ꌦꃮꌋꃮꅸꌊꄉ,ꌦꃢꌋꃢꅸ／ꌦꃮꌋꃮꅸꌊꄉ
le_e_ma_mu_guide_line_000202,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00202_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_014__body_line,ꋪꀕꊫꇬꆫ／ꋪꀕꒉꊩꑠꇬꆫ,ꋪꀕꊫꇬꆫ／ꋪꀕꒉꊩꑠꇬꆫ
le_e_ma_mu_guide_line_000203,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00203_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_015__body_line,ꌦꃬꌊꃬꅸ／ꌦꃬꌊꃬꅸꌊꄉ,ꌦꃬꌊꃬꅸ／ꌦꃬꌊꃬꅸꌊꄉ
le_e_ma_mu_guide_line_000204,勒俄玛牧导读教程,line,yi,easy,False,0.000000,0.000000,0.000000,0.000000,,0,13,13,,book_00204_le_e_ma_mu_guide__le_e_ma_mu_guide_p134_modern_yi_han_mixed__v3_box_016__body_line,ꋪꀕꉻꑭꆫ／ꋪꀕꉻꈫꑠꇬꏪ,ꋪꀕꉻꑭꆫ／ꋪꀕꉻꈫꑠꇬꏪ
