id,source_name,sample_type,script_mix,difficulty,has_digit,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,dist,gt_len,pred_len,flags,original_id,gt,pred
handwriting_region_000600,真实手写,region,yi,medium,False,0.016949,0.017857,0.017857,0.017857,,1,59,59,ascii_any,upload_handwriting_01_full,"ꇉꄩꇪꀮꀋꁙꇉꉱꐥꌠꏮꇁꃲ
ꎺꑌꃱꇌꄄꁁꎿꆈꐥꌠꏮꇁꃲ
ꀊꍆꇪꀮꒉꅲꃅꄷꐥꌠꏮꇁꃳ
ꉂꇁꑟꌠꀉꑳꀈꏿꑞꃅꅇꈨꉐꈨꑌꀋꅲ","ꇉꄩꇪꀮꀋꁙꇉꉱꐥꌠꏮꇁꃲ
ꎺꑌꃱꇌꄄꁁꎿꆈꐥꌠꏮꇁꃲ
ꀊꍆꇪꀮꒉꅲꃅꄷꐥꌠꏮꇁꃲ
ꉂꇁꑟꌠꀉꑳꀈꏿꑞꃅꅇꈨꉐꈨꑌꀋꅲ"
screen_page_000598,屏幕页面,page,yi,easy,False,0.009615,0.010601,0.010033,0.010909,,3,312,312,ascii_any,screen_page_002,"ꃅꃴꈭꏂꁧꌦꇁꌦꃆꀑꃀꀋ
ꅔꐎꏰꌺꁧꌦꇁꌦꃆꀑꃀꀋ
ꇈꄩꇪꀮꁧꌦꇁꌦꃆꀑꃀꀋ
ꆏꁧꇉꉈꉌꀱꇁꀕꑌꀋꐙ
ꌋꐒꀀꂼꂻꌒꂻꀋꌒꀑꃀꀋ
ꉢꅿꉌꃀꒉꌦꉩꌦꃆꀒꃀꀋ
ꃅꈎꃅꆪꋍꈎꇈꀑꋍꈎꃆ
ꆏꉂꇁꄮꑓꁴꑮꀕꇤꇁꌦꀑ
ꁧ……
ꁧꀋꑳꉎꁧꐙꈨꑌꉘꑎꇖꇁꌦꀒ
ꁧꉐꑘꀕꑌ
ꁧ……
ꁧꀋꑳꐮꐦꐛꈨꑌꍵꈍꁏꇁꌦꀒ
ꁧꉐꑘꀕꑌ
ꌋꐒꀀꂼꂻꌒꂻꀋꌒꀑꃀꀋ
ꉢꅿꉌꃀꒉꌦꉩꌦꃆꀑꃀꀋ
ꃅꈎꃅꆪꋍꈎꇈꀑꋍꈎꃆ
ꆏꉂꇁꄮꑓꁴꑮꀕꇤꇁꌦꀑ
ꁧ……
ꁧꀋꑌꑿꈜꐞꁧꇬꈜꏑꇁꎂꀕꀒ
ꁧꉐꑘꀕꑌ
ꁧꀋꀈꐔꈜꐞꁧꇬꈜꏑꇁꄎꄏꀒ
ꁧꉐꑘꀕꑌ
ꃅ……
ꀋꉂꂰꇬꆏꉂꇁꌦꃰ
ꀋꎺꂰꇬꆏꎺꇁꌦꃰ
ꁧꄩꂚꃨꋍꈎꋍꆪꃨ
ꉢꅿꉂꏣꐥꋊꐥꍂꎵ
ꁧꄩꂚꃨꋍꈎꋍꃢꃨ
ꉢꅿꉂꏣꐥꋊꐥꍂꎵ","ꃅꃴꈭꏂꁧꌦꇁꌦꃆꀑꃀꀋ
ꅔꐎꏰꌺꁧꌦꇁꌦꃆꀑꃀꀋ
ꇈꄩꇪꀮꁧꌦꇁꌦꃆꀑꃀꀋ
ꆏꁧꇉꉈꉌꀱꇁꀕꑌꀋꐙ
ꌋꐒꀀꂼꂻꌒꂻꀋꌒꀑꃀꀋ
ꉢꅿꉌꃀꒉꌦꉩꌦꃆꀒꃀꀋ
ꃅꈎꃅꂷꋍꈎꇈꀑꋍꈎꃆ
ꆏꉂꇁꄮꑓꁴꑮꀕꇤꇁꌦꀑ
ꁧ……
ꁧꀋꑳꉎꁧꐙꈨꑌꉘꑎꇖꇁꌦꀒ
ꁧꉐꑘꀕꑌ
ꁧ……
ꁧꀋꑳꐮꐦꐛꈨꑌꍵꈍꁏꇁꌦꀒ
ꁧꉐꑘꀕꑌ
ꌋꐒꀀꂼꂻꌒꂻꀋꌒꀑꃀꀋ
ꉢꅿꉌꃀꒉꌦꉩꌦꃆꀑꃀꀋ
ꃅꈎꃅꆪꋍꈎꇈꀑꋍꈎꃆ
ꆏꉂꇁꄮꑓꁴꑮꀕꇤꇁꌦꀑ
ꁧ……
ꁧꀋꑌꑿꈜꐞꁧꇬꈜꍮꇁꎂꀕꀒ
ꁧꉐꑘꀕꑌ
ꁧꀋꀈꐔꈜꐞꁧꇬꈜꋨꇁꄎꄏꀒ
ꁧꉐꑘꀕꑌ
ꃅ……
ꀋꉂꂰꇬꆏꉂꇁꌦꃰ
ꀋꎺꂰꇬꆏꎺꇁꌦꃰ
ꁧꄩꂚꃨꋍꈎꋍꆪꃨ
ꉢꅿꉂꏣꐥꋊꐥꍂꎵ
ꁧꄩꂚꃨꋍꈎꋍꃢꃨ
ꉢꅿꉂꏣꐥꋊꐥꍂꎵ"
gen_yu_hua_line_000001,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,8,8,ascii_any,book_00001_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_001,ꀋꂓ……1—20,ꀋꂓ……1—20
gen_yu_hua_line_000002,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,9,9,ascii_any,book_00002_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_002,ꑋꃨ……21—38,ꑋꃨ……21—38
gen_yu_hua_line_000004,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,12,12,ascii_any,book_00004_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_004,ꅩꌺꈍꃅꂯ……52—71,ꅩꌺꈍꃅꂯ……52—71
gen_yu_hua_line_000005,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,11,11,ascii_any,book_00005_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_005,ꁏꇰꇙꂷ……72—82,ꁏꇰꇙꂷ……72—82
gen_yu_hua_line_000006,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,18,18,ascii_any,book_00006_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_006,ꉂꃆꐙꍚꀕ，ꌂꏣꎵꑳꀕ……83—98,ꉂꃆꐙꍚꀕ，ꌂꏣꎵꑳꀕ……83—98
gen_yu_hua_line_000007,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,12,12,ascii_any,book_00007_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_007,ꐙꈌꀊꂵ……99—116,ꐙꈌꀊꂵ……99—116
gen_yu_hua_line_000008,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,13,13,ascii_any,book_00008_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_008,ꐴꌊꆀꃨ……117—127,ꐴꌊꆀꃨ……117—127
gen_yu_hua_line_000009,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,16,16,ascii_any,book_00009_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_009,ꑋꈌꁬꌺꇘꄮꇬ……128—133,ꑋꈌꁬꌺꇘꄮꇬ……128—133
gen_yu_hua_line_000010,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,13,13,ascii_any,book_00010_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_010,ꊈꌱꀋꃀ……134—147,ꊈꌱꀋꃀ……134—147
gen_yu_hua_line_000011,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,12,12,ascii_any,book_00011_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_011,ꆿꇭꃀ……148—161,ꆿꇭꃀ……148—161
gen_yu_hua_line_000014,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,15,15,ascii_any,book_00014_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_014,ꀄꂼꂻꈤꀋꉆ……190—203,ꀄꂼꂻꈤꀋꉆ……190—203
gen_yu_hua_line_000015,根与花,line,yi,easy,True,0.000000,0.000000,0.000000,0.000000,,0,14,14,ascii_any,book_00015_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_015,ꀈꄿꃱꋯꃷ……204—209,ꀈꄿꃱꋯꃷ……204—209
yi_dictionary_line_000477,彝文检字本,line,yi,medium,True,0.000000,0.000000,0.000000,0.000000,,0,18,18,ascii_any,book_00513_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_003__body_line,978ꈓꌜꑭꊂꃷꎭꃅꅐꄉꌠ《ꆈꌠꁱꂷ,978ꈓꌜꑭꊂꃷꎭꃅꅐꄉꌠ《ꆈꌠꁱꂷ
yi_dictionary_line_000486,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,10,10,"ascii_letter,ascii_any",book_00522_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_001__body_line,ꉮ（hit）ꉮꏣ害处,ꉮ（hit）ꉮꏣ害处
yi_dictionary_line_000487,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,11,11,"ascii_letter,ascii_any",book_00523_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_002__body_line,ꈘ（ggie）ꈘꆽ零碎,ꈘ（ggie）ꈘꆽ零碎
yi_dictionary_line_000489,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,15,"ascii_letter,ascii_any",book_00525_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_004__body_line,ꌕ（suo）ꌕꈈ肃静，ꌕꊰ三十,ꌕ（suo）ꌕꈈ肃静，ꌕꊰ三十
yi_dictionary_line_000490,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,15,"ascii_letter,ascii_any",book_00526_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_005__body_line,ꌖ（suop）ꌖꑐꌗꑐ气息奄奄,ꌖ（suop）ꌖꑐꌗꑐ气息奄奄
yi_dictionary_line_000492,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,10,10,"ascii_letter,ascii_any",book_00528_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_010__body_line,ꄙ（dur）ꄙꄉ顶住,ꄙ（dur）ꄙꄉ顶住
yi_dictionary_line_000493,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,15,15,"ascii_letter,ascii_any",book_00529_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_011__body_line,ꅪ（hni）ꅪꁧ相貌，ꌋꅪ妇女,ꅪ（hni）ꅪꁧ相貌，ꌋꅪ妇女
yi_dictionary_line_000494,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,10,10,"ascii_letter,ascii_any",book_00530_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_012__body_line,ꄯ（tep）ꄯꁯ棍子,ꄯ（tep）ꄯꁯ棍子
yi_dictionary_line_000495,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,"ascii_letter,ascii_any",book_00531_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_013__body_line,ꂿ（mo）ꂿꄐ作用，ꂿꃅ天,ꂿ（mo）ꂿꄐ作用，ꂿꃅ天
yi_dictionary_line_000500,彝文检字本,line,yi_han,medium,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,14,14,"ascii_letter,ascii_any",book_00536_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_006__body_line,ꊿ（co）ꊿꊇ他们，ꊿꋅ民族,ꊿ（co）ꊿꊇ他们，ꊿꋅ民族
yi_dictionary_line_000501,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,13,13,"ascii_letter,ascii_any",book_00537_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_008__body_line,ꆉ（nuop）ꃴꆉꉘꉩ阴险,ꆉ（nuop）ꃴꆉꉘꉩ阴险
yi_dictionary_line_000504,彝文检字本,line,yi_han_latin,hard,False,0.000000,0.000000,0.000000,0.000000,0.000000,0,17,17,"ascii_letter,ascii_any",book_00540_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_012__body_line,ꀖ（bit）ꑸꑽꀖ挖洋芋，ꀖꍰ揭发,ꀖ（bit）ꑸꑽꀖ挖洋芋，ꀖꍰ揭发
